Iteration,Latency/Jitter (ns)
2132,-28299
2133,-23560
2134,21114
2135,-982087
2136,-5577
2137,21034
2138,-25614
2139,-24292
2140,21665
2141,-982076
2142,-25003
2143,-23209
2144,20813
2145,-981986
2146,-25534
2147,22226
2148,-981936
2149,-25684
2150,-23841
2151,21024
2152,-981916
2153,-25434
2154,24881
2155,-976626
2156,-33419
2157,-23721
2158,22175
2159,-973750
2160,-33749
2161,21314
2162,-981846
2163,-25884
2164,-22569
2165,20833
2166,-980634
2167,-26826
2168,-22518
2169,20242
2170,-981204
2171,-26236
2172,21735
2173,-981996
2174,-24482
2175,-24141
2176,20854
2177,-981926
2178,-24733
2179,21775
2180,-982017
2181,-25584
2182,-21807
2183,18760
2184,-981876
2185,-24352
2186,-21406
2187,14171
2188,12247
2189,-979892
2190,-27197
2191,20263
2192,-981125
2193,-23740
2194,-23350
2195,19831
2196,-981004
2197,-25734
2198,-20565
2199,17797
2200,-980723
2201,-26196
2202,21193
2203,-981185
2204,-24582
2205,-24522
2206,20202
2207,-981365
2208,-21827
2209,-27147
2210,20944
2211,-981325
2212,-25644
2213,20973
2214,-981675
2215,-24733
